Date,Open,High,Low,Close,Adj Close,Volume
1/9/2019,1087.98999,1091.640015,1074.369995,1081.650024,1081.650024,1349900
1/10/2019,1074.939941,1079.810059,1064.680054,1078.829956,1078.829956,1329900
1/11/2019,1069.900024,1073.369995,1056.430054,1064.469971,1064.469971,1543200
1/14/2019,1053.339966,1058.449951,1048.550049,1051.51001,1051.51001,1424500
1/15/2019,1058.01001,1088.27002,1054.439941,1086.51001,1086.51001,1875900
1/16/2019,1090,1102.359985,1088.01001,1089.51001,1089.51001,1914000
1/17/2019,1087.98999,1100.699951,1083.26001,1099.119995,1099.119995,1244800
1/18/2019,1108.589966,1118,1099.280029,1107.300049,1107.300049,2244600
1/22/2019,1096,1098.969971,1070.890015,1078.630005,1078.630005,1981600
1/23/2019,1086.859985,1092.949951,1067.569946,1084.410034,1084.410034,1259700
1/24/2019,1082.51001,1088,1070.02002,1084,1084,1455700
1/25/2019,1094.22998,1103.359985,1091.800049,1101.51001,1101.51001,1163000
1/28/2019,1090.069946,1093.369995,1074.609985,1079.859985,1079.859985,1466700
1/29/2019,1081.040039,1084.72998,1066.02002,1070.060059,1070.060059,985200
1/30/2019,1077.359985,1099.52002,1076.640015,1097.98999,1097.98999,1472600
1/31/2019,1112.23999,1127.670044,1105.25,1125.890015,1125.890015,2011600
2/1/2019,1122.290039,1134.400024,1114.25,1118.619995,1118.619995,1655800
2/4/2019,1119.01001,1142.339966,1117.51001,1141.420044,1141.420044,3920400
2/5/2019,1129.630005,1152.77002,1123.599976,1151.869995,1151.869995,4114800
2/6/2019,1149.27002,1154,1118.359985,1122.890015,1122.890015,2412800
2/7/2019,1111.819946,1111.98999,1093.589966,1105.910034,1105.910034,1914900
2/8/2019,1094.880005,1105.099976,1094.23999,1102.380005,1102.380005,1088300
2/11/2019,1103.75,1113.430054,1100,1102.119995,1102.119995,924900
2/12/2019,1111.01001,1132.859985,1111.01001,1127.579956,1127.579956,1751800
2/13/2019,1133.040039,1142.849976,1126,1128.630005,1128.630005,1402100
2/14/2019,1125,1136.130005,1117.089966,1129.199951,1129.199951,1055300
2/15/2019,1139.300049,1139.300049,1116.719971,1119.630005,1119.630005,1391300
2/19/2019,1116.640015,1129.640015,1116.640015,1126.51001,1126.51001,1099000
2/20/2019,1128.880005,1130.930054,1111.75,1120.589966,1120.589966,1204500
2/21/2019,1118.780029,1119.150024,1097.97998,1104.209961,1104.209961,1663600
2/22/2019,1109.699951,1117.25,1100.5,1116.560059,1116.560059,1471800
2/25/2019,1121.930054,1125.400024,1114.109985,1117.329956,1117.329956,1310400
2/26/2019,1114.369995,1126.439941,1106.699951,1122.01001,1122.01001,1751300
2/27/2019,1114.01001,1125.72998,1108.560059,1122.890015,1122.890015,1104600
2/28/2019,1119,1133.98999,1118.410034,1126.550049,1126.550049,1371100
3/1/2019,1131,1150,1131,1148.52002,1148.52002,1704300
3/4/2019,1154.560059,1165.52002,1138.25,1153.420044,1153.420044,1774500
3/5/2019,1156,1176.48999,1153.02002,1169.189941,1169.189941,2004700
3/6/2019,1171.76001,1174.73999,1163.050049,1164.939941,1164.939941,1180100
3/7/2019,1160.5,1163.579956,1141.709961,1150.849976,1150.849976,1504300
3/8/2019,1133.900024,1153.449951,1130.199951,1149.969971,1149.969971,1184700
3/11/2019,1152,1179.910034,1151.569946,1179.26001,1179.26001,1501600
3/12/2019,1182.300049,1205.709961,1182.300049,1197.25,1197.25,2111000
3/13/2019,1205.930054,1207.119995,1197.910034,1199.060059,1199.060059,1294400
3/14/2019,1199.02002,1204.699951,1191.22998,1192.530029,1192.530029,1365100
3/15/2019,1198,1201.719971,1187.01001,1190.300049,1190.300049,2594300
3/18/2019,1189.689941,1194.949951,1181.47998,1188.550049,1188.550049,1222100
3/19/2019,1191.719971,1203.410034,1189.459961,1202.459961,1202.459961,1489400
3/20/2019,1201.400024,1229.98999,1199.589966,1226.430054,1226.430054,2075400
3/21/2019,1220,1236.439941,1216.579956,1236.130005,1236.130005,1407500
3/22/2019,1228.849976,1233.630005,1206,1207.650024,1207.650024,1721100
3/25/2019,1199.560059,1209.439941,1190,1197.380005,1197.380005,1378800
3/26/2019,1205.189941,1207.650024,1181.76001,1189.839966,1189.839966,1537600
3/27/2019,1191.920044,1191.920044,1164.22998,1178.01001,1178.01001,1471400
3/28/2019,1175.5,1177.25,1163.430054,1172.27002,1172.27002,1120100
3/29/2019,1180.180054,1183.969971,1166.380005,1176.890015,1176.890015,1544500
4/1/2019,1187.540039,1200.199951,1186.359985,1198.97998,1198.97998,1385300
4/2/2019,1200.050049,1205.810059,1191.23999,1205.540039,1205.540039,914400
4/3/2019,1212.699951,1220.599976,1205.079956,1210.810059,1210.810059,1109000
4/4/2019,1211.290039,1220.550049,1209.040039,1219.449951,1219.449951,1051100
4/5/2019,1219.300049,1220.390015,1210.030029,1211.449951,1211.449951,1000600
4/8/2019,1211.109985,1213.949951,1204.699951,1208.280029,1208.280029,1087500
4/9/2019,1201.890015,1207.150024,1198.380005,1202.689941,1202.689941,983400
4/10/2019,1205.089966,1208.939941,1200.660034,1206.449951,1206.449951,775500
4/11/2019,1208.900024,1212.73999,1204.540039,1209.589966,1209.589966,849900
4/12/2019,1215.619995,1223.050049,1213.290039,1222.72998,1222.72998,1215600
4/15/2019,1224.089966,1229.300049,1214.560059,1226.530029,1226.530029,1189800
4/16/2019,1230,1235.97998,1225.040039,1231.910034,1231.910034,1131100
4/17/2019,1237,1245.099976,1232.900024,1240.140015,1240.140015,1518300
4/18/2019,1245,1245.939941,1239.410034,1241.469971,1241.469971,1237500
4/22/2019,1236.670044,1254.339966,1233.369995,1253.76001,1253.76001,954200
4/23/2019,1256.640015,1274.430054,1251.969971,1270.589966,1270.589966,1593400
4/24/2019,1270.589966,1274,1259.810059,1260.050049,1260.050049,1169800
4/25/2019,1270.300049,1272.800049,1258,1267.339966,1267.339966,1567200
4/26/2019,1273.380005,1278.910034,1265,1277.420044,1277.420044,1361400
4/29/2019,1280.51001,1296.969971,1271.709961,1296.199951,1296.199951,3618400
4/30/2019,1190.630005,1200.97998,1183,1198.959961,1198.959961,6658900
5/1/2019,1197.5,1199.25,1171.680054,1173.319946,1173.319946,3717000
5/2/2019,1172.599976,1179.380005,1158.329956,1166.51001,1166.51001,2254900
5/3/2019,1177.410034,1191.400024,1173.550049,1189.550049,1189.550049,2079400
5/6/2019,1172,1195.430054,1171.160034,1193.459961,1193.459961,1588700
5/7/2019,1185.810059,1194.77002,1165,1178.859985,1178.859985,1830200
5/8/2019,1177.290039,1184.27002,1167.630005,1170.780029,1170.780029,1276000
5/9/2019,1162.599976,1174.069946,1154.640015,1167.969971,1167.969971,1477800
5/10/2019,1168.839966,1176.280029,1146.369995,1167.640015,1167.640015,1582500
5/13/2019,1145.23999,1151.969971,1125.5,1136.589966,1136.589966,2281300
5/14/2019,1142.319946,1144.869995,1123.530029,1124.859985,1124.859985,2019600
5/15/2019,1122.550049,1178.300049,1121.400024,1170.800049,1170.800049,2965100
5/16/2019,1171.839966,1194.160034,1168.449951,1184.5,1184.5,1765400
5/17/2019,1175.829956,1186.290039,1166.420044,1168.780029,1168.780029,1268100
5/20/2019,1153,1153,1138.140015,1144.660034,1144.660034,1530100
5/21/2019,1154.47998,1158,1143.310059,1154.439941,1154.439941,1028100
5/22/2019,1151.25,1163.780029,1151,1155.849976,1155.849976,941300
5/23/2019,1146.069946,1150.050049,1133.160034,1145.339966,1145.339966,1260700
5/24/2019,1152,1154.359985,1136.709961,1138.609985,1138.609985,927700
5/28/2019,1141.47998,1156.48999,1138.670044,1139.560059,1139.560059,1047400
5/29/2019,1132.699951,1135,1111.949951,1119.939941,1119.939941,1811500
5/30/2019,1120.150024,1126.800049,1115.900024,1121.410034,1121.410034,904400
5/31/2019,1105.640015,1113.400024,1103.349976,1106.5,1106.5,1579100
6/3/2019,1066.930054,1067,1027.030029,1038.73999,1038.73999,4844500
6/4/2019,1044.48999,1058.439941,1036.030029,1054.48999,1054.48999,3025600
6/5/2019,1055,1056.810059,1033,1044.640015,1044.640015,2349400
6/6/2019,1046.209961,1050,1035.51001,1047.76001,1047.76001,1451000
6/7/2019,1054.280029,1073.430054,1051.150024,1068.369995,1068.369995,2191400
6/10/2019,1077,1094.839966,1075.280029,1082.76001,1082.76001,1425500
6/11/2019,1096.98999,1104.01001,1079.569946,1081.040039,1081.040039,1675400
6/12/2019,1079.949951,1082.52002,1069.599976,1079.099976,1079.099976,1183500
6/13/2019,1084.709961,1096.589966,1082.569946,1091.01001,1091.01001,1040700
6/14/2019,1089.73999,1094.76001,1081.47998,1086.300049,1086.300049,1229100
6/17/2019,1089.099976,1101.280029,1088,1093.890015,1093.890015,988500
6/18/2019,1111.5,1118.780029,1100.790039,1105.23999,1105.23999,1726300
6/19/2019,1107.23999,1109.430054,1096.030029,1104.51001,1104.51001,1335700
6/20/2019,1121.699951,1122.719971,1107,1113.199951,1113.199951,1200900
6/21/2019,1109.859985,1126.569946,1109.719971,1125.369995,1125.369995,2538700
6/24/2019,1120,1123.569946,1113.310059,1116.699951,1116.699951,1211800
6/25/2019,1115.079956,1115.699951,1084.599976,1087.579956,1087.579956,1582200
6/26/2019,1091,1095.119995,1073.689941,1080.319946,1080.319946,1734900
6/27/2019,1086.75,1088.459961,1075.849976,1076.630005,1076.630005,1203900
6/28/2019,1077.22998,1082.800049,1073.800049,1082.800049,1082.800049,1683600
7/1/2019,1101.040039,1108.589966,1095.329956,1100,1100,1459800
7/2/2019,1104.829956,1112.890015,1099.670044,1112.599976,1112.599976,1031500
7/3/2019,1118.5,1127.98999,1114.849976,1122.98999,1122.98999,1007700
7/5/2019,1119.369995,1134.650024,1117.5,1132.670044,1132.670044,1489700
7/8/2019,1125.869995,1127.209961,1111.76001,1116.790039,1116.790039,1494400
7/9/2019,1110.319946,1127.859985,1107.150024,1124.290039,1124.290039,1473600
7/10/2019,1132.319946,1142.339966,1130.660034,1140.910034,1140.910034,1535500
7/11/2019,1146.160034,1153.23999,1139.530029,1144.079956,1144.079956,1300200
7/12/2019,1142.930054,1147.5,1138.560059,1145.339966,1145.339966,1093900
7/15/2019,1145.339966,1150.680054,1140,1150.51001,1150.51001,1058200
7/16/2019,1146.72998,1158.579956,1146.72998,1153.459961,1153.459961,1267600
7/17/2019,1150.920044,1158.439941,1146.619995,1146.73999,1146.73999,976900
7/18/2019,1142,1148.170044,1132.859985,1147.23999,1147.23999,1272500
7/19/2019,1149.319946,1151.579956,1131.25,1131.550049,1131.550049,1159200
7/22/2019,1135.469971,1140.02002,1125.209961,1139.209961,1139.209961,1445700
7/23/2019,1143.449951,1148.859985,1132.849976,1148.050049,1148.050049,1032400
7/24/2019,1132.619995,1145.459961,1128.51001,1139.72998,1139.72998,1359600
7/25/2019,1138.949951,1143.589966,1123.709961,1135.939941,1135.939941,2738100
7/26/2019,1228,1268.390015,1228,1245.219971,1245.219971,6060800
7/29/2019,1242.5,1248.98999,1230.199951,1241.839966,1241.839966,2069100
7/30/2019,1227,1236.910034,1225.319946,1228,1228,1430800
7/31/2019,1224.869995,1234.910034,1208.180054,1218.199951,1218.199951,1998000
8/1/2019,1217.630005,1236.300049,1207,1211.780029,1211.780029,1771300
8/2/2019,1203,1209.5,1190,1196.319946,1196.319946,1745500
8/5/2019,1172.969971,1176.880005,1142.75,1154.75,1154.75,2392000
8/6/2019,1165.52002,1181.400024,1161.530029,1171.079956,1171.079956,1800700
8/7/2019,1157.800049,1179.869995,1150.839966,1175.910034,1175.910034,1534300
8/8/2019,1186.430054,1206.280029,1174,1206.189941,1206.189941,1505800
8/9/2019,1199.98999,1204.459961,1184.890015,1188.900024,1188.900024,1020900
8/12/2019,1180,1185.609985,1168.719971,1174.5,1174.5,1103200
8/13/2019,1174.349976,1205.430054,1172.98999,1196.72998,1196.72998,1421700
8/14/2019,1176.069946,1182.790039,1161.069946,1164.25,1164.25,1771500
8/15/2019,1168.430054,1176.420044,1163,1169.319946,1169.319946,1425300
8/16/2019,1180.790039,1183.839966,1173,1179.209961,1179.209961,1245800
8/19/2019,1191.829956,1209.390015,1190.400024,1200.439941,1200.439941,1222500
8/20/2019,1195.349976,1198,1183.050049,1183.530029,1183.530029,1010300
8/21/2019,1195.819946,1200.560059,1187.920044,1191.579956,1191.579956,707600
8/22/2019,1193.800049,1198.780029,1178.910034,1191.52002,1191.52002,867600
8/23/2019,1185.170044,1195.670044,1150,1153.579956,1153.579956,1812700
8/26/2019,1159.449951,1171.859985,1154.849976,1171.180054,1171.180054,1058300
8/27/2019,1183,1185,1164.560059,1170.819946,1170.819946,1173000
8/28/2019,1164.869995,1178.5,1160.25,1173.75,1173.75,840500
8/29/2019,1186.420044,1199.189941,1185.280029,1194.23999,1194.23999,981800
8/30/2019,1200.349976,1200.349976,1185.719971,1190.530029,1190.530029,903200
9/3/2019,1181.849976,1189.079956,1163.709961,1169.550049,1169.550049,1295400
9/4/2019,1179.449951,1184.880005,1171.530029,1182.27002,1182.27002,1065600
9/5/2019,1193.660034,1214,1192.689941,1212.189941,1212.189941,1319700
9/6/2019,1209.140015,1212.949951,1203.26001,1206.319946,1206.319946,948600
9/9/2019,1207.079956,1220.550049,1193.170044,1205.27002,1205.27002,1592700
9/10/2019,1196.089966,1210,1196.01001,1205.699951,1205.699951,1396100
9/11/2019,1203.890015,1222.469971,1202.280029,1220,1220,1176100
9/12/2019,1223.469971,1242.420044,1222.560059,1234.969971,1234.969971,1582200
9/13/2019,1232.109985,1241.050049,1227.079956,1240.030029,1240.030029,1183800
9/16/2019,1230.439941,1239.02002,1225.189941,1231.630005,1231.630005,1410900
9/17/2019,1231.630005,1235,1223.349976,1229.880005,1229.880005,1040300
9/18/2019,1230.23999,1236.23999,1216.469971,1232.650024,1232.650024,872000
9/19/2019,1232.319946,1244.339966,1232.310059,1238.75,1238.75,827700
9/20/2019,1233.640015,1242.800049,1223.579956,1229.839966,1229.839966,1884600
9/23/2019,1226.569946,1239.680054,1223.780029,1234.689941,1234.689941,1039900
9/24/2019,1240,1247.109985,1210.640015,1218.329956,1218.329956,1790200
9/25/2019,1216.01001,1248.02002,1209.199951,1245.939941,1245.939941,1339900
9/26/2019,1242.140015,1244.670044,1231.819946,1242.290039,1242.290039,1158300
9/27/2019,1242.829956,1244.98999,1215.199951,1225.949951,1225.949951,1706100
9/30/2019,1220.599976,1227.410034,1213.420044,1221.140015,1221.140015,1223500
10/1/2019,1222.48999,1232.859985,1205.550049,1206,1206,1225200
10/2/2019,1196.5,1198.76001,1172.630005,1177.920044,1177.920044,1651500
10/3/2019,1183.339966,1191,1163.140015,1189.430054,1189.430054,1418400
10/4/2019,1194.290039,1212.459961,1190.969971,1210.959961,1210.959961,1214100
10/7/2019,1207,1218.910034,1204.359985,1208.25,1208.25,852000
10/8/2019,1198.77002,1206.869995,1189.47998,1190.130005,1190.130005,1004300
10/9/2019,1201.329956,1208.459961,1198.119995,1202.400024,1202.400024,797400
10/10/2019,1198.599976,1215.619995,1197.859985,1209.469971,1209.469971,642100
10/11/2019,1224.030029,1228.75,1213.640015,1215.709961,1215.709961,1116500
10/14/2019,1213.890015,1225.880005,1211.880005,1217.77002,1217.77002,664800
10/15/2019,1221.5,1247.130005,1220.920044,1242.23999,1242.23999,1379200
10/16/2019,1241.810059,1254.189941,1238.530029,1243,1243,1149300
10/17/2019,1251.400024,1263.75,1249.869995,1252.800049,1252.800049,1047900
10/18/2019,1254.689941,1258.109985,1240.140015,1244.410034,1244.410034,1581200
10/21/2019,1248.699951,1253.51001,1239.98999,1244.280029,1244.280029,904700
10/22/2019,1244.47998,1248.72998,1239.849976,1241.199951,1241.199951,1143100
10/23/2019,1240.209961,1258.040039,1240.209961,1257.630005,1257.630005,1064100
10/24/2019,1259.109985,1262.900024,1252.349976,1259.109985,1259.109985,1011200
10/25/2019,1252,1268,1249.150024,1264.300049,1264.300049,1355200
10/28/2019,1275,1299.23999,1272.310059,1288.97998,1288.97998,3271400
10/29/2019,1276,1280.800049,1255.609985,1260.660034,1260.660034,2632700
10/30/2019,1255.150024,1268.02002,1250.650024,1260.699951,1260.699951,1460200
10/31/2019,1260,1266.52002,1249.47998,1258.800049,1258.800049,1595200
11/1/2019,1265.800049,1273,1259.709961,1272.25,1272.25,1440600
11/4/2019,1276.109985,1292.5,1276.109985,1289.609985,1289.609985,1531600
11/5/2019,1291.199951,1297.23999,1289.380005,1291.439941,1291.439941,1257400
11/6/2019,1290.089966,1292.98999,1282.27002,1291.01001,1291.01001,1231300
11/7/2019,1294.280029,1322.650024,1293.75,1306.939941,1306.939941,2257000
11/8/2019,1301.52002,1317.109985,1301.52002,1309,1309,1519600
11/11/2019,1304,1304.900024,1295.869995,1298.280029,1298.280029,861700
11/12/2019,1298.569946,1309.349976,1294.23999,1297.209961,1297.209961,1442600
11/13/2019,1293.180054,1302.52002,1292.150024,1296.180054,1296.180054,1026900
11/14/2019,1295,1315.719971,1293.939941,1309.150024,1309.150024,1447400
11/15/2019,1315.050049,1333.540039,1311.890015,1333.540039,1333.540039,1964300
11/18/2019,1332.339966,1333.920044,1316.160034,1319.839966,1319.839966,1399200
11/19/2019,1326.630005,1326.630005,1311.77002,1312.589966,1312.589966,1093200
11/20/2019,1311.359985,1313.209961,1289.209961,1301.859985,1301.859985,1444600
11/21/2019,1299.25,1311.119995,1290.75,1300.140015,1300.140015,1277300
11/22/2019,1303,1306.900024,1289.359985,1293.670044,1293.670044,1388800
11/25/2019,1296.26001,1310.410034,1295.609985,1305.640015,1305.640015,1179500
11/26/2019,1309.910034,1314.01001,1304.040039,1313,1313,1095500
11/27/2019,1315.420044,1317.640015,1309.469971,1312.130005,1312.130005,940400
11/29/2019,1306.599976,1309.949951,1303.22998,1304.089966,1304.089966,640100
12/2/2019,1302.560059,1305.439941,1280.380005,1288.859985,1288.859985,1326900
12/3/2019,1278.660034,1297.22998,1277.050049,1294.73999,1294.73999,1263500
12/4/2019,1306.099976,1324.27002,1303.050049,1318.939941,1318.939941,1775300
12/5/2019,1327,1327.97998,1314.319946,1326.959961,1326.959961,1220400
12/6/2019,1332.75,1342.469971,1331.22998,1339.390015,1339.390015,1648400
12/9/2019,1338.859985,1357.550049,1336.069946,1342.98999,1342.98999,1542100
12/10/2019,1339.939941,1348,1334,1342.890015,1342.890015,880300
12/11/2019,1348.300049,1349.890015,1341.099976,1344.25,1344.25,1024000
12/12/2019,1343.209961,1354.579956,1338.199951,1348.48999,1348.48999,1455700
12/13/2019,1347.900024,1351.349976,1341.660034,1346.869995,1346.869995,1658500
12/16/2019,1355,1363.530029,1350.609985,1360.699951,1360.699951,1406400
12/17/2019,1362.410034,1364.329956,1350.77002,1354.890015,1354.890015,1647400
12/18/2019,1357,1359.430054,1350.459961,1351.910034,1351.910034,1166500
12/19/2019,1351.910034,1357.530029,1348.75,1356.439941,1356.439941,1446100
12/20/2019,1363.099976,1364,1350.72998,1351.219971,1351.219971,2504500
12/23/2019,1358.72998,1361.849976,1348,1350.630005,1350.630005,996800
12/24/2019,1350.209961,1352.01001,1344.170044,1344.430054,1344.430054,673400
12/26/2019,1346.550049,1363.199951,1345.51001,1362.469971,1362.469971,1183100
12/27/2019,1364,1367.050049,1353,1354.640015,1354.640015,1160600
12/30/2019,1356.810059,1357,1337.839966,1339.709961,1339.709961,999700
12/31/2019,1335.790039,1340.660034,1332.130005,1339.390015,1339.390015,975700
1/2/2020,1348.410034,1368.680054,1346.48999,1368.680054,1368.680054,1363900
1/3/2020,1348,1373.75,1347.319946,1361.52002,1361.52002,1170400
1/6/2020,1351.630005,1398.319946,1351,1397.810059,1397.810059,2338400
1/7/2020,1400.459961,1403.5,1391.560059,1395.109985,1395.109985,1716500
1/8/2020,1394.819946,1411.849976,1392.630005,1405.040039,1405.040039,1765700
1/9/2020,1421.930054,1428.680054,1410.209961,1419.790039,1419.790039,1660000
1/10/2020,1429.469971,1434.939941,1419.599976,1428.959961,1428.959961,1312900
1/13/2020,1435.25,1441.47998,1425.369995,1440.030029,1440.030029,1536500
1/14/2020,1440,1442.630005,1427.77002,1430.589966,1430.589966,1303800
1/15/2020,1433.02002,1440.780029,1431.660034,1439.199951,1439.199951,1077500
1/16/2020,1445.449951,1450.699951,1440,1450.160034,1450.160034,1304000
1/17/2020,1462.540039,1480.550049,1456.550049,1479.52002,1479.52002,2621200
1/21/2020,1479,1489.880005,1470.209961,1482.25,1482.25,2446500
1/22/2020,1489.72998,1500.579956,1482.660034,1483.869995,1483.869995,1422900
1/23/2020,1487.550049,1493.5,1480.319946,1484.689941,1484.689941,1332500
1/24/2020,1492.819946,1494.199951,1463.180054,1466.170044,1466.170044,1489300
1/27/2020,1431.540039,1436.579956,1419.5,1431.72998,1431.72998,1706600
1/28/2020,1441.73999,1454.800049,1430.359985,1450.5,1450.5,1486200
1/29/2020,1458.459961,1464.140015,1445.390015,1456.699951,1456.699951,1078300
1/30/2020,1438.099976,1455.25,1435,1454.25,1454.25,1355500
1/31/2020,1467.859985,1469.670044,1427.060059,1432.780029,1432.780029,2191100
2/3/2020,1461.650024,1486.300049,1456.609985,1482.599976,1482.599976,3581800
2/4/2020,1454.48999,1467.339966,1422.030029,1445.410034,1445.410034,4794000
2/5/2020,1463.609985,1464.579956,1429.680054,1446.050049,1446.050049,1818800
2/6/2020,1451.97998,1481.560059,1450.47998,1475.969971,1475.969971,1891100
2/7/2020,1467.390015,1485.25,1465.410034,1479.109985,1479.109985,1418000
2/10/2020,1477.22998,1508.880005,1475.199951,1508.660034,1508.660034,1915100
2/11/2020,1513.27002,1529.880005,1505.449951,1510.060059,1510.060059,1742600
2/12/2020,1515.859985,1520.300049,1508.670044,1518.630005,1518.630005,1552100
2/13/2020,1510,1525.949951,1504,1513.390015,1513.390015,1145700
2/14/2020,1514.530029,1520.050049,1505.550049,1518.72998,1518.72998,1159900
2/18/2020,1514.339966,1530.560059,1511.01001,1519.439941,1519.439941,1282100
2/19/2020,1527.199951,1530.73999,1520.97998,1524.869995,1524.869995,1137300
2/20/2020,1519.01001,1527.069946,1504.26001,1516.98999,1516.98999,1298100
2/21/2020,1504.579956,1510.949951,1478.48999,1483.459961,1483.459961,2126000
2/24/2020,1423.050049,1436.380005,1406.790039,1419.859985,1419.859985,2478000
2/25/2020,1431,1436.849976,1380.420044,1386.319946,1386.319946,2579000
2/26/2020,1394.97998,1413.670044,1376.550049,1390.469971,1390.469971,2488800
2/27/2020,1359.140015,1369.400024,1314.23999,1314.949951,1314.949951,3114500
2/28/2020,1274.310059,1342.449951,1268.209961,1339.25,1339.25,4009900
3/2/2020,1351.390015,1387.469971,1325.199951,1386.319946,1386.319946,2771500
3/3/2020,1397.680054,1408.189941,1329.23999,1337.719971,1337.719971,2830100
3/4/2020,1358.959961,1382.780029,1337,1381.599976,1381.599976,2379900
3/5/2020,1345.550049,1353.630005,1301.640015,1314.76001,1314.76001,2719000
3/6/2020,1269.949951,1302.75,1257.209961,1295.73999,1295.73999,3232000
3/9/2020,1204.959961,1252.72998,1198.040039,1215.790039,1215.790039,3462600
3/10/2020,1254.390015,1275.849976,1214.51001,1275.170044,1275.170044,2743600
3/11/2020,1248.27002,1256.930054,1191.140015,1210.900024,1210.900024,2736600
3/12/2020,1122.619995,1188.75,1108.469971,1111.550049,1111.550049,4716300
3/13/2020,1174.98999,1214.400024,1112.290039,1214.27002,1214.27002,3970000
3/16/2020,1089.609985,1145.469971,1067.079956,1073,1073,4826000
3/17/2020,1090.640015,1126,1049.099976,1118.060059,1118.060059,4159700
3/18/2020,1059.939941,1104.98999,1037,1091.189941,1091.189941,4652200
3/19/2020,1088.219971,1152.609985,1055.550049,1111.670044,1111.670044,3703200
3/20/2020,1130.900024,1138.47998,1062.099976,1068.209961,1068.209961,4143900
3/23/2020,1056.369995,1066.910034,1008.869995,1054.130005,1054.130005,4183600
3/24/2020,1103.97998,1133.329956,1086.430054,1130.01001,1130.01001,3623400
3/25/2020,1124.579956,1146.170044,1083.01001,1101.619995,1101.619995,4516200
3/26/2020,1114.719971,1171.47998,1092.030029,1162.920044,1162.920044,3828100
3/27/2020,1127.469971,1151.050049,1104,1110.26001,1110.26001,3139700
3/30/2020,1132.640015,1151,1098.48999,1146.310059,1146.310059,2936800
3/31/2020,1148.72998,1173.400024,1136.719971,1161.949951,1161.949951,3261400
4/1/2020,1124,1129.420044,1093.48999,1102.099976,1102.099976,2598500
4/2/2020,1100,1122.77002,1093.130005,1117.030029,1117.030029,2820500
4/3/2020,1114.709961,1118.790039,1075.079956,1092.699951,1092.699951,2568700
4/6/2020,1133,1190.75,1125,1183.189941,1183.189941,3166000
4/7/2020,1217.01001,1220.780029,1177.25,1182.560059,1182.560059,3081000
4/8/2020,1203.099976,1214.900024,1183.949951,1207,1207,2016700
4/9/2020,1218.180054,1221.98999,1192.420044,1206.569946,1206.569946,2701400
4/13/2020,1201.5,1214.52002,1182.329956,1210.410034,1210.410034,1935100
4/14/2020,1239.969971,1275.75,1228.540039,1265.22998,1265.22998,3167900
4/15/2020,1246.51001,1275.109985,1234,1257.300049,1257.300049,2111800
4/16/2020,1267.140015,1273.359985,1238.199951,1257.430054,1257.430054,2894800
4/17/2020,1281.699951,1290,1266,1279,1279,2552500
4/20/2020,1269.890015,1276.819946,1256.439941,1261.150024,1261.150024,1764600
4/21/2020,1242.709961,1250,1205,1212.160034,1212.160034,2482400
4/22/2020,1241.109985,1279.880005,1237.199951,1258.410034,1258.410034,2314800
4/23/2020,1265.73999,1288.150024,1260.530029,1271.170044,1271.170044,1710100
4/24/2020,1255,1277.709961,1244,1276.599976,1276.599976,1870100
4/27/2020,1292,1294.099976,1265.060059,1270.859985,1270.859985,2209300
4/28/2020,1283.199951,1284.76001,1230.380005,1232.589966,1232.589966,4035000
4/29/2020,1345,1360.150024,1326.72998,1342.180054,1342.180054,5417900
4/30/2020,1331.359985,1350,1321.5,1346.699951,1346.699951,2792100
5/1/2020,1324.089966,1351.430054,1309.660034,1317.319946,1317.319946,2443600
5/4/2020,1308.130005,1324.469971,1296.01001,1322.900024,1322.900024,1540300
5/5/2020,1337.5,1371.01001,1335.030029,1349.02002,1349.02002,1983300
5/6/2020,1358,1368.689941,1345.130005,1345.430054,1345.430054,1586600
5/7/2020,1361.310059,1376,1352.540039,1369.280029,1369.280029,1532600
5/8/2020,1381.819946,1396.640015,1372.01001,1384.339966,1384.339966,1666300
5/11/2020,1376.790039,1415.530029,1375.5,1403.589966,1403.589966,1635900
5/12/2020,1408.219971,1414.329956,1374.51001,1375.180054,1375.180054,1695900
5/13/2020,1376.160034,1385.329956,1328.01001,1348.329956,1348.329956,2018400
5/14/2020,1333.52002,1357.369995,1323.300049,1356.859985,1356.859985,1833000
5/15/2020,1348.26001,1374.579956,1339,1373.060059,1373.060059,2077200
5/18/2020,1361.579956,1392.76001,1354.199951,1385.180054,1385.180054,2354700
5/19/2020,1385.47998,1392.48999,1373.76001,1374.400024,1374.400024,1579300
5/20/2020,1389.160034,1412.030029,1387.420044,1409.160034,1409.160034,1913100
5/21/2020,1410.98999,1416.459961,1394.390015,1406.75,1406.75,1544700
5/22/2020,1403.900024,1417,1395.949951,1413.23999,1413.23999,1427200
5/26/2020,1441.959961,1445.109985,1419.400024,1421.369995,1421.369995,2229500
5/27/2020,1420,1425.349976,1394.599976,1420.280029,1420.280029,1584200
5/28/2020,1400,1444.459961,1399.079956,1418.23999,1418.23999,1758500
5/29/2020,1420.430054,1436.72998,1415.97998,1433.52002,1433.52002,1852200
6/1/2020,1425.699951,1441.579956,1422.280029,1434.869995,1434.869995,1258100
6/2/2020,1435,1443,1421.609985,1442.310059,1442.310059,1172100
6/3/2020,1442.699951,1449.01001,1431.619995,1439.25,1439.25,1386600
6/4/2020,1436.780029,1441.319946,1406.01001,1414.300049,1414.300049,1349100
